TrainCategory,TrainId,FromStation,DepartureFromStation,ToStation,ArrivalToStation,Demand,Distance_KM,Electrified,GGVId
RØ,4259,Start,868,HG/86,868,0,0.0,true,1536_2459_3859_4259
RØ,4259,HG/86,868,NÆ/86,992,435,136.9,true,1536_2459_3859_4259
RØ,4259,NÆ/86,992,End,992,0,0.0,true,1536_2459_3859_4259
RØ,4262,Start,1267,RO/86,1267,0,0.0,true,-1
RØ,4262,RO/86,1267,HG/86,1352,92,77.5,true,-1
RØ,4262,HG/86,1352,End,1352,0,0.0,true,-1
RØ,4263,Start,928,HG/86,928,0,0.0,true,3463_2463_3863_4263
RØ,4263,HG/86,928,NÆ/86,1052,484,136.9,true,3463_2463_3863_4263
RØ,4263,NÆ/86,1052,End,1052,0,0.0,true,3463_2463_3863_4263
RØ,4266,Start,1327,RO/86,1327,0,0.0,true,-1
RØ,4266,RO/86,1327,HG/86,1412,137,77.5,true,-1
RØ,4266,HG/86,1412,End,1412,0,0.0,true,-1
RØ,4267,Start,988,HG/86,988,0,0.0,true,-1
RØ,4267,HG/86,988,NÆ/86,1112,349,136.9,true,-1
RØ,4267,NÆ/86,1112,End,1112,0,0.0,true,-1
RØ,4271,Start,1048,HG/86,1048,0,0.0,true,-1
RØ,4271,HG/86,1048,RO/86,1133,135,77.5,true,-1
RØ,4271,RO/86,1133,End,1133,0,0.0,true,-1
RØ,4274,Start,37,KH/86,37,0,0.0,true,-1
RØ,4274,KH/86,37,HG/86,92,32,46.2,true,-1
RØ,4274,HG/86,92,End,92,0,0.0,true,-1
RØ,4275,Start,1108,HG/86,1108,0,0.0,true,-1
RØ,4275,HG/86,1108,RO/86,1193,84,77.5,true,-1
RØ,4275,RO/86,1193,End,1193,0,0.0,true,-1
RØ,4279,Start,1168,HG/86,1168,0,0.0,true,-1
RØ,4279,HG/86,1168,RO/86,1253,163,77.5,true,-1
RØ,4279,RO/86,1253,End,1253,0,0.0,true,-1
RØ,4283,Start,1228,HG/86,1228,0,0.0,true,-1
RØ,4283,HG/86,1228,KH/86,1283,78,46.2,true,-1
RØ,4283,KH/86,1283,End,1283,0,0.0,true,-1
RØ,4287,Start,1288,HG/86,1288,0,0.0,true,-1
RØ,4287,HG/86,1288,KH/86,1343,26,46.2,true,-1
RØ,4287,KH/86,1343,End,1343,0,0.0,true,-1
RØ,4291_1591,Start,1348,HG/86,1348,0,0.0,true,-1
RØ,4291_1591,HG/86,1348,KH/86,1403,36,46.2,true,-1
RØ,4291_1591,KH/86,1410,KB/86,1510,102,110.6,false,-1
RØ,4291_1591,KB/86,1510,End,1510,0,0.0,true,-1
IC,429_4129,Start,609,FA/86,609,0,0.0,true,129_2329_429_4129
IC,429_4129,FA/86,609,AR/86,668,92,108.5,false,129_2329_429_4129
IC,429_4129,AR/86,675,ABL/86,764,70,145.3,false,129_2329_429_4129
IC,429_4129,ABL/86,764,End,764,0,0.0,true,129_2329_429_4129
IC,433_4133,Start,669,FA/86,669,0,0.0,true,133_2333_433_4133
IC,433_4133,FA/86,669,AR/86,728,119,108.5,false,133_2333_433_4133
IC,433_4133,AR/86,735,ABL/86,824,106,145.3,false,133_2333_433_4133
IC,433_4133,ABL/86,824,End,824,0,0.0,true,133_2333_433_4133
IC,437_4137,Start,729,FA/86,729,0,0.0,true,137_2337_437_4137
IC,437_4137,FA/86,729,AR/86,788,135,108.5,false,137_2337_437_4137
IC,437_4137,AR/86,795,ABL/86,884,127,145.3,false,137_2337_437_4137
IC,437_4137,ABL/86,884,End,884,0,0.0,true,137_2337_437_4137
L,43_4043,Start,686,CPH/86,686,0,0.0,true,43_4043_943
L,43_4043,CPH/86,686,FA/86,814,324,230.2,true,43_4043_943
L,43_4043,FA/86,818,VJ/86,831,278,25.7,false,43_4043_943
L,43_4043,VJ/86,833,AR/86,878,261,82.8,false,43_4043_943
L,43_4043,AR/86,885,ABL/86,968,169,145.3,false,43_4043_943
L,43_4043,ABL/86,968,End,968,0,0.0,true,43_4043_943
RØ,4402,Start,306,NÆ/86,306,0,0.0,true,3402_4402_4500
RØ,4402,NÆ/86,306,KH/86,373,81,79.2,true,3402_4402_4500
RØ,4402,KH/86,373,End,373,0,0.0,true,3402_4402_4500
RØ,4406_3406,Start,366,NÆ/86,366,0,0.0,true,2204_4406_3406_4804
RØ,4406_3406,NÆ/86,366,KH/86,433,253,79.2,true,2204_4406_3406_4804
RØ,4406_3406,KH/86,436,HG/86,486,134,46.2,true,2204_4406_3406_4804
RØ,4406_3406,HG/86,486,End,486,0,0.0,true,2204_4406_3406_4804
RØ,4410,Start,426,NÆ/86,426,0,0.0,true,-1
RØ,4410,NÆ/86,426,KH/86,493,307,79.2,true,-1
RØ,4410,KH/86,493,End,493,0,0.0,true,-1
RØ,4414,Start,486,NÆ/86,486,0,0.0,true,2212_4414_4812
RØ,4414,NÆ/86,486,KK/86,562,124,82.3,true,2212_4414_4812
RØ,4414,KK/86,562,End,562,0,0.0,true,2212_4414_4812
RØ,4418,Start,546,NÆ/86,546,0,0.0,true,2216_4418_4816
RØ,4418,NÆ/86,546,KK/86,622,85,82.3,true,2216_4418_4816
RØ,4418,KK/86,622,End,622,0,0.0,true,2216_4418_4816
RØ,4421,Start,347,KH/86,347,0,0.0,true,-1
RØ,4421,KH/86,347,NÆ/86,412,28,79.2,true,-1
RØ,4421,NÆ/86,412,End,412,0,0.0,true,-1
RØ,4422,Start,606,NÆ/86,606,0,0.0,true,2220_4422_4820
RØ,4422,NÆ/86,606,KK/86,682,61,82.3,true,2220_4422_4820
RØ,4422,KK/86,682,End,682,0,0.0,true,2220_4422_4820
RØ,4425,Start,398,KK/86,398,0,0.0,true,3502_4425
RØ,4425,KK/86,398,NÆ/86,472,74,82.3,true,3502_4425
RØ,4425,NÆ/86,472,End,472,0,0.0,true,3502_4425
RØ,4426,Start,666,NÆ/86,666,0,0.0,true,2224_4426_4824
RØ,4426,NÆ/86,666,KK/86,742,54,82.3,true,2224_4426_4824
RØ,4426,KK/86,742,End,742,0,0.0,true,2224_4426_4824
RØ,4430,Start,726,NÆ/86,726,0,0.0,true,2228_4430_4828
RØ,4430,NÆ/86,726,KK/86,802,44,82.3,true,2228_4430_4828
RØ,4430,KK/86,802,End,802,0,0.0,true,2228_4430_4828
RØ,4434_3434,Start,786,NÆ/86,786,0,0.0,true,2232_4434_3434_4832
RØ,4434_3434,NÆ/86,786,KH/86,853,58,79.2,true,2232_4434_3434_4832
RØ,4434_3434,KH/86,856,HG/86,906,194,46.2,true,2232_4434_3434_4832
RØ,4434_3434,HG/86,906,End,906,0,0.0,true,2232_4434_3434_4832
RØ,4438_3438,Start,846,NÆ/86,846,0,0.0,true,2236_4438_3438_4836
RØ,4438_3438,NÆ/86,846,KH/86,913,63,79.2,true,2236_4438_3438_4836
RØ,4438_3438,KH/86,916,HG/86,966,187,46.2,true,2236_4438_3438_4836
RØ,4438_3438,HG/86,966,End,966,0,0.0,true,2236_4438_3438_4836
RØ,4441,Start,638,KK/86,638,0,0.0,true,-1
RØ,4441,KK/86,638,NÆ/86,712,35,82.3,true,-1
RØ,4441,NÆ/86,712,End,712,0,0.0,true,-1
RØ,4442_3442,Start,906,NÆ/86,906,0,0.0,true,2240_4442_3442_4840
RØ,4442_3442,NÆ/86,906,KH/86,973,90,79.2,true,2240_4442_3442_4840
RØ,4442_3442,KH/86,976,HG/86,1026,214,46.2,true,2240_4442_3442_4840
RØ,4442_3442,HG/86,1026,End,1026,0,0.0,true,2240_4442_3442_4840
RØ,4445,Start,698,KK/86,698,0,0.0,true,-1
RØ,4445,KK/86,698,NÆ/86,772,46,82.3,true,-1
RØ,4445,NÆ/86,772,End,772,0,0.0,true,-1
RØ,4446_3446,Start,966,NÆ/86,966,0,0.0,true,2244_4446_3446_4844
RØ,4446_3446,NÆ/86,966,KH/86,1033,79,79.2,true,2244_4446_3446_4844
RØ,4446_3446,KH/86,1036,HG/86,1086,153,46.2,true,2244_4446_3446_4844
RØ,4446_3446,HG/86,1086,End,1086,0,0.0,true,2244_4446_3446_4844
RØ,4449,Start,758,KK/86,758,0,0.0,true,-1
RØ,4449,KK/86,758,NÆ/86,832,59,82.3,true,-1
RØ,4449,NÆ/86,832,End,832,0,0.0,true,-1
RØ,4450_3450,Start,1026,NÆ/86,1026,0,0.0,true,2248_4450_3450_4848
RØ,4450_3450,NÆ/86,1026,KH/86,1093,54,79.2,true,2248_4450_3450_4848
RØ,4450_3450,KH/86,1096,HG/86,1146,139,46.2,true,2248_4450_3450_4848
RØ,4450_3450,HG/86,1146,End,1146,0,0.0,true,2248_4450_3450_4848
RØ,4453,Start,818,KK/86,818,0,0.0,true,-1
RØ,4453,KK/86,818,NÆ/86,892,93,82.3,true,-1
RØ,4453,NÆ/86,892,End,892,0,0.0,true,-1
RØ,4454,Start,1086,NÆ/86,1086,0,0.0,true,2252_4454_4852
RØ,4454,NÆ/86,1086,KK/86,1162,34,82.3,true,2252_4454_4852
RØ,4454,KK/86,1162,End,1162,0,0.0,true,2252_4454_4852
RØ,4457,Start,878,KK/86,878,0,0.0,true,-1
RØ,4457,KK/86,878,NÆ/86,952,169,82.3,true,-1
RØ,4457,NÆ/86,952,End,952,0,0.0,true,-1
IC,445_4145,Start,849,FA/86,849,0,0.0,true,145_2345_445_4145
IC,445_4145,FA/86,849,AR/86,908,217,108.5,false,145_2345_445_4145
IC,445_4145,AR/86,915,ABL/86,1004,279,145.3,false,145_2345_445_4145
IC,445_4145,ABL/86,1004,End,1004,0,0.0,true,145_2345_445_4145
RØ,4461,Start,947,KH/86,947,0,0.0,true,-1
RØ,4461,KH/86,947,NÆ/86,1012,209,79.2,true,-1
RØ,4461,NÆ/86,1012,End,1012,0,0.0,true,-1
IC,449_4149,Start,909,FA/86,909,0,0.0,true,149_2349_449_4149
IC,449_4149,FA/86,909,AR/86,968,286,108.5,false,149_2349_449_4149
IC,449_4149,AR/86,975,ABL/86,1064,302,145.3,false,149_2349_449_4149
IC,449_4149,ABL/86,1064,End,1064,0,0.0,true,149_2349_449_4149
RØ,4500,Start,382,KH/86,382,0,0.0,true,3402_4402_4500
RØ,4500,KH/86,382,HG/86,437,26,46.2,true,3402_4402_4500
RØ,4500,HG/86,437,End,437,0,0.0,true,3402_4402_4500
RØ,4504,Start,383,HK/86,383,0,0.0,true,-1
RØ,4504,HK/86,383,HG/86,497,314,113.3,true,-1
RØ,4504,HG/86,497,End,497,0,0.0,true,-1
RØ,4508,Start,443,HK/86,443,0,0.0,true,-1
RØ,4508,HK/86,443,HG/86,557,507,113.3,true,-1
RØ,4508,HG/86,557,End,557,0,0.0,true,-1
RØ,4512,Start,503,HK/86,503,0,0.0,true,-1
RØ,4512,HK/86,503,HG/86,617,259,113.3,true,-1
RØ,4512,HG/86,617,End,617,0,0.0,true,-1
RØ,4516,Start,563,HK/86,563,0,0.0,true,-1
RØ,4516,HK/86,563,HG/86,677,144,113.3,true,-1
RØ,4516,HG/86,677,End,677,0,0.0,true,-1
RØ,4520,Start,623,HK/86,623,0,0.0,true,-1
RØ,4520,HK/86,623,HG/86,737,126,113.3,true,-1
RØ,4520,HG/86,737,End,737,0,0.0,true,-1
RØ,4521,Start,332,KK/86,332,0,0.0,true,-1
RØ,4521,KK/86,332,HK/86,397,50,70.2,true,-1
RØ,4521,HK/86,397,End,397,0,0.0,true,-1
RØ,4524,Start,683,HK/86,683,0,0.0,true,-1
RØ,4524,HK/86,683,HG/86,797,135,113.3,true,-1
RØ,4524,HG/86,797,End,797,0,0.0,true,-1
RØ,4525,Start,343,HG/86,343,0,0.0,true,-1
RØ,4525,HG/86,343,HK/86,457,108,113.3,true,-1
RØ,4525,HK/86,457,End,457,0,0.0,true,-1
RØ,4528,Start,743,HK/86,743,0,0.0,true,-1
RØ,4528,HK/86,743,HG/86,857,147,113.3,true,-1
RØ,4528,HG/86,857,End,857,0,0.0,true,-1
RØ,4529,Start,403,HG/86,403,0,0.0,true,-1
RØ,4529,HG/86,403,HK/86,517,324,113.3,true,-1
RØ,4529,HK/86,517,End,517,0,0.0,true,-1
RØ,4532,Start,803,HK/86,803,0,0.0,true,-1
RØ,4532,HK/86,803,HG/86,917,169,113.3,true,-1
RØ,4532,HG/86,917,End,917,0,0.0,true,-1
RØ,4533,Start,463,HG/86,463,0,0.0,true,-1
RØ,4533,HG/86,463,HK/86,577,475,113.3,true,-1
RØ,4533,HK/86,577,End,577,0,0.0,true,-1
RØ,4536,Start,863,HK/86,863,0,0.0,true,-1
RØ,4536,HK/86,863,HG/86,977,267,113.3,true,-1
RØ,4536,HG/86,977,End,977,0,0.0,true,-1
RØ,4537,Start,523,HG/86,523,0,0.0,true,-1
RØ,4537,HG/86,523,HK/86,637,148,113.3,true,-1
RØ,4537,HK/86,637,End,637,0,0.0,true,-1
IC,453_4153,Start,969,FA/86,969,0,0.0,true,153_2353_453_4153
IC,453_4153,FA/86,969,AR/86,1028,231,108.5,false,153_2353_453_4153
IC,453_4153,AR/86,1035,ABL/86,1124,161,145.3,false,153_2353_453_4153
IC,453_4153,ABL/86,1124,End,1124,0,0.0,true,153_2353_453_4153
RØ,4540,Start,923,HK/86,923,0,0.0,true,-1
RØ,4540,HK/86,923,HG/86,1037,316,113.3,true,-1
RØ,4540,HG/86,1037,End,1037,0,0.0,true,-1
RØ,4541,Start,583,HG/86,583,0,0.0,true,-1
RØ,4541,HG/86,583,HK/86,697,119,113.3,true,-1
RØ,4541,HK/86,697,End,697,0,0.0,true,-1
RØ,4544,Start,983,HK/86,983,0,0.0,true,-1
RØ,4544,HK/86,983,HG/86,1097,194,113.3,true,-1
RØ,4544,HG/86,1097,End,1097,0,0.0,true,-1
RØ,4545,Start,643,HG/86,643,0,0.0,true,-1
RØ,4545,HG/86,643,HK/86,757,137,113.3,true,-1
RØ,4545,HK/86,757,End,757,0,0.0,true,-1
RØ,4548,Start,1043,HK/86,1043,0,0.0,true,-1
RØ,4548,HK/86,1043,HG/86,1157,121,113.3,true,-1
RØ,4548,HG/86,1157,End,1157,0,0.0,true,-1
RØ,4549,Start,703,HG/86,703,0,0.0,true,-1
RØ,4549,HG/86,703,HK/86,817,138,113.3,true,-1
RØ,4549,HK/86,817,End,817,0,0.0,true,-1
RØ,4552,Start,1103,HK/86,1103,0,0.0,true,-1
RØ,4552,HK/86,1103,HG/86,1217,100,113.3,true,-1
RØ,4552,HG/86,1217,End,1217,0,0.0,true,-1
RØ,4553,Start,763,HG/86,763,0,0.0,true,-1
RØ,4553,HG/86,763,HK/86,877,182,113.3,true,-1
RØ,4553,HK/86,877,End,877,0,0.0,true,-1
RØ,4556,Start,1163,HK/86,1163,0,0.0,true,-1
RØ,4556,HK/86,1163,HG/86,1277,118,113.3,true,-1
RØ,4556,HG/86,1277,End,1277,0,0.0,true,-1
RØ,4557,Start,823,HG/86,823,0,0.0,true,-1
RØ,4557,HG/86,823,HK/86,937,216,113.3,true,-1
RØ,4557,HK/86,937,End,937,0,0.0,true,-1
RØ,4560,Start,1223,HK/86,1223,0,0.0,true,-1
RØ,4560,HK/86,1223,HG/86,1337,95,113.3,true,-1
RØ,4560,HG/86,1337,End,1337,0,0.0,true,-1
RØ,4561,Start,883,HG/86,883,0,0.0,true,-1
RØ,4561,HG/86,883,HK/86,997,340,113.3,true,-1
RØ,4561,HK/86,997,End,997,0,0.0,true,-1
RØ,4565,Start,943,HG/86,943,0,0.0,true,-1
RØ,4565,HG/86,943,HK/86,1057,352,113.3,true,-1
RØ,4565,HK/86,1057,End,1057,0,0.0,true,-1
RØ,4569,Start,1003,HG/86,1003,0,0.0,true,-1
RØ,4569,HG/86,1003,HK/86,1117,287,113.3,true,-1
RØ,4569,HK/86,1117,End,1117,0,0.0,true,-1
RØ,4573,Start,1063,HG/86,1063,0,0.0,true,-1
RØ,4573,HG/86,1063,HK/86,1177,156,113.3,true,-1
RØ,4573,HK/86,1177,End,1177,0,0.0,true,-1
RØ,4577,Start,1123,HG/86,1123,0,0.0,true,-1
RØ,4577,HG/86,1123,HK/86,1237,122,113.3,true,-1
RØ,4577,HK/86,1237,End,1237,0,0.0,true,-1
RØ,4581,Start,1183,HG/86,1183,0,0.0,true,-1
RØ,4581,HG/86,1183,HK/86,1297,184,113.3,true,-1
RØ,4581,HK/86,1297,End,1297,0,0.0,true,-1
RØ,4585,Start,1243,HG/86,1243,0,0.0,true,-1
RØ,4585,HG/86,1243,KH/86,1298,87,46.2,true,-1
RØ,4585,KH/86,1298,End,1298,0,0.0,true,-1
RØ,4589,Start,1303,HG/86,1303,0,0.0,true,-1
RØ,4589,HG/86,1303,KH/86,1358,65,46.2,true,-1
RØ,4589,KH/86,1358,End,1358,0,0.0,true,-1
IC,461_4161,Start,1089,FA/86,1089,0,0.0,true,161_2361_461_4161
IC,461_4161,FA/86,1089,AR/86,1148,128,108.5,false,161_2361_461_4161
IC,461_4161,AR/86,1155,ABL/86,1244,55,145.3,false,161_2361_461_4161
IC,461_4161,ABL/86,1244,End,1244,0,0.0,true,161_2361_461_4161
IC,465_4165,Start,1149,FA/86,1149,0,0.0,true,165_2365_465_4165
IC,465_4165,FA/86,1149,AR/86,1208,106,108.5,false,165_2365_465_4165
IC,465_4165,AR/86,1215,ABL/86,1304,55,145.3,false,165_2365_465_4165
IC,465_4165,ABL/86,1304,End,1304,0,0.0,true,165_2365_465_4165
IC,469,Start,1209,FA/86,1209,0,0.0,true,2369_469_80169
IC,469,FA/86,1209,AR/86,1268,94,108.5,false,2369_469_80169
IC,469,AR/86,1268,End,1268,0,0.0,true,2369_469_80169
RR,4708,Start,334,FA/86,334,0,0.0,true,-1
RR,4708,FA/86,334,OD/86,376,57,60.3,true,-1
RR,4708,OD/86,376,End,376,0,0.0,true,-1
IC,471,Start,1269,FA/86,1269,0,0.0,true,173_2371_471
IC,471,FA/86,1269,AR/86,1328,49,108.5,false,173_2371_471
IC,471,AR/86,1328,End,1328,0,0.0,true,173_2371_471
RV,4713_3915,Start,340,OD/86,340,0,0.0,true,-1
RV,4713_3915,OD/86,340,FA/86,386,17,60.3,true,-1
RV,4713_3915,FA/86,401,AR/86,469,85,108.5,false,-1
RV,4713_3915,AR/86,469,End,469,0,0.0,true,-1
RR,4714,Start,422,FA/86,422,0,0.0,true,-1
RR,4714,FA/86,422,OD/86,468,70,60.3,true,-1
RR,4714,OD/86,468,End,468,0,0.0,true,-1
RV,4716,Start,450,FA/86,450,0,0.0,true,-1
RV,4716,FA/86,450,OD/86,496,45,60.3,true,-1
RV,4716,OD/86,496,End,496,0,0.0,true,-1
RV,4719_2921,Start,432,OD/86,432,0,0.0,true,-1
RV,4719_2921,OD/86,432,FA/86,477,29,60.3,true,-1
RV,4719_2921,FA/86,494,AR/86,563,33,108.5,false,-1
RV,4719_2921,AR/86,563,End,563,0,0.0,true,-1
RV,4721,Start,460,OD/86,460,0,0.0,true,-1
RV,4721,OD/86,460,FA/86,506,30,60.3,true,-1
RV,4721,FA/86,506,End,506,0,0.0,true,-1
RV,4729,Start,580,OD/86,580,0,0.0,true,-1
RV,4729,OD/86,580,FA/86,626,10,60.3,true,-1
RV,4729,FA/86,626,End,626,0,0.0,true,-1
RV,4732,Start,690,FA/86,690,0,0.0,true,-1
RV,4732,FA/86,690,OD/86,736,8,60.3,true,-1
RV,4732,OD/86,736,End,736,0,0.0,true,-1
RV,4737,Start,704,OD/86,704,0,0.0,true,-1
RV,4737,OD/86,704,FA/86,750,15,60.3,true,-1
RV,4737,FA/86,750,End,750,0,0.0,true,-1
RV,4740,Start,810,FA/86,810,0,0.0,true,-1
RV,4740,FA/86,810,OD/86,856,37,60.3,true,-1
RV,4740,OD/86,856,End,856,0,0.0,true,-1
RV,4745_3947,Start,820,OD/86,820,0,0.0,true,-1
RV,4745_3947,OD/86,820,FA/86,866,28,60.3,true,-1
RV,4745_3947,FA/86,881,AR/86,949,165,108.5,false,-1
RV,4745_3947,AR/86,949,End,949,0,0.0,true,-1
RV,4748,Start,930,FA/86,930,0,0.0,true,-1
RV,4748,FA/86,930,OD/86,976,31,60.3,true,-1
RV,4748,OD/86,976,End,976,0,0.0,true,-1
RV,4753,Start,943,OD/86,943,0,0.0,true,-1
RV,4753,OD/86,943,FA/86,989,72,60.3,true,-1
RV,4753,FA/86,989,End,989,0,0.0,true,-1
RV,4761,Start,1063,OD/86,1063,0,0.0,true,-1
RV,4761,OD/86,1063,FA/86,1109,24,60.3,true,-1
RV,4761,FA/86,1109,End,1109,0,0.0,true,-1
RV,4764,Start,1170,FA/86,1170,0,0.0,true,-1
RV,4764,FA/86,1170,OD/86,1216,14,60.3,true,-1
RV,4764,OD/86,1216,End,1216,0,0.0,true,-1
RV,4769,Start,1180,OD/86,1180,0,0.0,true,-1
RV,4769,OD/86,1180,FA/86,1226,40,60.3,true,-1
RV,4769,FA/86,1226,End,1226,0,0.0,true,-1
IC,477,Start,1329,FA/86,1329,0,0.0,true,177_2377_477
IC,477,FA/86,1329,AR/86,1400,48,108.5,false,177_2377_477
IC,477,AR/86,1400,End,1400,0,0.0,true,177_2377_477
RV,4772,Start,1290,FA/86,1290,0,0.0,true,-1
RV,4772,FA/86,1290,OD/86,1336,9,60.3,true,-1
RV,4772,OD/86,1336,End,1336,0,0.0,true,-1
L,47_4047,Start,746,CPH/86,746,0,0.0,true,47_4047_747
L,47_4047,CPH/86,746,FA/86,874,365,230.2,true,47_4047_747
L,47_4047,FA/86,878,VJ/86,891,383,25.7,false,47_4047_747
L,47_4047,VJ/86,893,AR/86,938,305,82.8,false,47_4047_747
L,47_4047,AR/86,945,ABL/86,1028,249,145.3,false,47_4047_747
L,47_4047,ABL/86,1028,End,1028,0,0.0,true,47_4047_747
RØ,4804,Start,307,NF/86,307,0,0.0,true,2204_4406_3406_4804
RØ,4804,NF/86,307,NÆ/86,346,18,56.2,false,2204_4406_3406_4804
RØ,4804,NÆ/86,346,End,346,0,0.0,true,2204_4406_3406_4804
RØ,4808_2208,Start,366,NF/86,366,0,0.0,true,-1
RØ,4808_2208,NF/86,366,NÆ/86,405,16,56.2,false,-1
RØ,4808_2208,NÆ/86,418,HG/86,542,481,136.9,true,-1
RØ,4808_2208,HG/86,542,End,542,0,0.0,true,-1
RØ,4812,Start,427,NF/86,427,0,0.0,true,2212_4414_4812
RØ,4812,NF/86,427,NÆ/86,466,29,56.2,false,2212_4414_4812
RØ,4812,NÆ/86,466,End,466,0,0.0,true,2212_4414_4812
RØ,4816,Start,487,NF/86,487,0,0.0,true,2216_4418_4816
RØ,4816,NF/86,487,NÆ/86,526,25,56.2,false,2216_4418_4816
RØ,4816,NÆ/86,526,End,526,0,0.0,true,2216_4418_4816
RØ,4820,Start,547,NF/86,547,0,0.0,true,2220_4422_4820
RØ,4820,NF/86,547,NÆ/86,586,19,56.2,false,2220_4422_4820
RØ,4820,NÆ/86,586,End,586,0,0.0,true,2220_4422_4820
RØ,4824,Start,607,NF/86,607,0,0.0,true,2224_4426_4824
RØ,4824,NF/86,607,NÆ/86,646,15,56.2,false,2224_4426_4824
RØ,4824,NÆ/86,646,End,646,0,0.0,true,2224_4426_4824
RØ,4828,Start,667,NF/86,667,0,0.0,true,2228_4430_4828
RØ,4828,NF/86,667,NÆ/86,706,14,56.2,false,2228_4430_4828
RØ,4828,NÆ/86,706,End,706,0,0.0,true,2228_4430_4828
RØ,4832,Start,727,NF/86,727,0,0.0,true,2232_4434_3434_4832
RØ,4832,NF/86,727,NÆ/86,766,23,56.2,false,2232_4434_3434_4832
RØ,4832,NÆ/86,766,End,766,0,0.0,true,2232_4434_3434_4832
RØ,4836,Start,787,NF/86,787,0,0.0,true,2236_4438_3438_4836
RØ,4836,NF/86,787,NÆ/86,826,29,56.2,false,2236_4438_3438_4836
RØ,4836,NÆ/86,826,End,826,0,0.0,true,2236_4438_3438_4836
RØ,4840,Start,847,NF/86,847,0,0.0,true,2240_4442_3442_4840
RØ,4840,NF/86,847,NÆ/86,886,42,56.2,false,2240_4442_3442_4840
RØ,4840,NÆ/86,886,End,886,0,0.0,true,2240_4442_3442_4840
RØ,4844,Start,907,NF/86,907,0,0.0,true,2244_4446_3446_4844
RØ,4844,NF/86,907,NÆ/86,946,53,56.2,false,2244_4446_3446_4844
RØ,4844,NÆ/86,946,End,946,0,0.0,true,2244_4446_3446_4844
RØ,4848,Start,967,NF/86,967,0,0.0,true,2248_4450_3450_4848
RØ,4848,NF/86,967,NÆ/86,1006,34,56.2,false,2248_4450_3450_4848
RØ,4848,NÆ/86,1006,End,1006,0,0.0,true,2248_4450_3450_4848
IC,485,Start,9,FA/86,9,0,0.0,true,-1
IC,485,FA/86,9,AR/86,80,7,108.5,false,-1
IC,485,AR/86,80,End,80,0,0.0,true,-1
RØ,4852,Start,1027,NF/86,1027,0,0.0,true,2252_4454_4852
RØ,4852,NF/86,1027,NÆ/86,1066,21,56.2,false,2252_4454_4852
RØ,4852,NÆ/86,1066,End,1066,0,0.0,true,2252_4454_4852
RØ,4856_2256,Start,1087,NF/86,1087,0,0.0,true,-1
RØ,4856_2256,NF/86,1087,NÆ/86,1126,13,56.2,false,-1
RØ,4856_2256,NÆ/86,1138,HG/86,1262,104,136.9,true,-1
RØ,4856_2256,HG/86,1262,End,1262,0,0.0,true,-1
RØ,4860_2260,Start,1147,NF/86,1147,0,0.0,true,-1
RØ,4860_2260,NF/86,1147,NÆ/86,1186,9,56.2,false,-1
RØ,4860_2260,NÆ/86,1198,HG/86,1322,88,136.9,true,-1
RØ,4860_2260,HG/86,1322,End,1322,0,0.0,true,-1
RØ,4895,Start,10,KH/86,10,0,0.0,true,-1
RØ,4895,KH/86,10,NF/86,114,52,146.9,false,-1
RØ,4895,NF/86,114,End,114,0,0.0,true,-1
L,51_4051,Start,806,CPH/86,806,0,0.0,true,51_4051_951
L,51_4051,CPH/86,806,FA/86,934,386,230.2,true,51_4051_951
L,51_4051,FA/86,938,VJ/86,951,322,25.7,false,51_4051_951
L,51_4051,VJ/86,953,AR/86,998,298,82.8,false,51_4051_951
L,51_4051,AR/86,1005,ABL/86,1088,156,145.3,false,51_4051_951
L,51_4051,ABL/86,1088,End,1088,0,0.0,true,51_4051_951
L,55_4055,Start,866,CPH/86,866,0,0.0,true,-1
L,55_4055,CPH/86,866,FA/86,994,441,230.2,true,-1
L,55_4055,FA/86,998,VJ/86,1011,379,25.7,false,-1
L,55_4055,VJ/86,1013,AR/86,1058,330,82.8,false,-1
L,55_4055,AR/86,1065,AB/86,1133,111,139.8,false,-1
L,55_4055,AB/86,1133,End,1133,0,0.0,true,-1
IC,5750,Start,365,FLB/80,365,0,0.0,true,-1
IC,5750,FLB/80,365,FA/86,450,31,121.6,true,-1
IC,5750,FA/86,450,End,450,0,0.0,true,-1
IC,5751,Start,270,FA/86,270,0,0.0,true,-1
IC,5751,FA/86,270,FLB/80,353,9,121.6,true,-1
IC,5751,FLB/80,353,End,353,0,0.0,true,-1
IC,5752,Start,485,FLB/80,485,0,0.0,true,-1
IC,5752,FLB/80,485,FA/86,570,30,121.6,true,-1
IC,5752,FA/86,570,End,570,0,0.0,true,-1
IC,5753,Start,390,FA/86,390,0,0.0,true,-1
IC,5753,FA/86,390,FLB/80,473,17,121.6,true,-1
IC,5753,FLB/80,473,End,473,0,0.0,true,-1
IC,5754,Start,605,FLB/80,605,0,0.0,true,-1
IC,5754,FLB/80,605,FA/86,690,16,121.6,true,-1
IC,5754,FA/86,690,End,690,0,0.0,true,-1
IC,5755,Start,510,FA/86,510,0,0.0,true,-1
IC,5755,FA/86,510,FLB/80,593,65,121.6,true,-1
IC,5755,FLB/80,593,End,593,0,0.0,true,-1
IC,5756,Start,723,FLB/80,723,0,0.0,true,-1
IC,5756,FLB/80,723,FA/86,810,38,121.6,true,-1
IC,5756,FA/86,810,End,810,0,0.0,true,-1
